age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
83,entrepreneur,single,unknown,no,68285,yes,no,telephone,1,apr,1590,34,50,11,failure,no
68,management,single,unknown,no,23944,no,no,telephone,11,oct,2322,13,268,8,unknown,no
64,entrepreneur,divorced,primary,no,64071,yes,no,telephone,25,jan,574,36,391,10,failure,no
57,housemaid,married,primary,no,40402,no,no,unknown,18,jan,455,12,305,10,other,no
44,blue-collar,married,primary,no,54066,no,no,telephone,24,sep,1979,7,95,2,success,no
57,housemaid,divorced,secondary,no,164,yes,no,cellular,9,feb,16,2,322,6,failure,no
18,blue-collar,divorced,primary,no,72373,no,no,unknown,17,may,2727,36,99,18,success,no
63,self-employed,married,unknown,no,27283,no,yes,unknown,2,mar,2685,40,220,14,unknown,no
28,services,single,secondary,no,39644,no,no,telephone,22,may,1312,38,68,14,other,no
56,entrepreneur,single,secondary,no,53881,yes,no,telephone,18,mar,532,22,99,14,success,no
35,admin.,married,secondary,no,335,yes,no,unknown,30,sep,2539,21,9,6,success,yes
64,blue-collar,single,unknown,no,12424,yes,yes,telephone,12,oct,2375,31,153,13,other,no
91,services,married,unknown,no,61297,no,no,telephone,6,oct,1395,16,317,7,failure,no
38,unknown,married,tertiary,no,67472,no,no,telephone,1,may,2794,16,39,9,success,no
45,unknown,single,tertiary,no,75194,yes,no,telephone,22,jul,968,40,108,13,failure,yes
18,services,single,secondary,no,7832,yes,no,cellular,7,feb,1520,34,50,19,success,no
31,housemaid,married,unknown,no,58534,yes,no,telephone,13,nov,2151,44,36,16,failure,no
37,unemployed,married,unknown,no,5028,yes,no,cellular,6,apr,521,26,251,4,unknown,no
90,technician,married,unknown,no,20741,yes,no,telephone,19,oct,2656,35,392,9,failure,no
62,blue-collar,married,unknown,no,59163,no,no,unknown,26,dec,2861,6,317,16,success,no
78,student,divorced,primary,no,3101,no,yes,telephone,28,feb,585,28,201,9,unknown,no
44,management,divorced,secondary,no,49681,yes,no,cellular,2,dec,1402,1,270,7,failure,no
73,unknown,married,primary,no,11435,yes,no,telephone,18,may,790,33,74,12,unknown,no
69,self-employed,married,tertiary,yes,28755,yes,no,unknown,9,apr,1188,14,333,15,failure,no
85,unemployed,single,primary,no,48008,no,no,telephone,26,nov,1642,26,13,12,success,no
54,management,married,tertiary,no,54057,no,no,telephone,10,dec,392,7,78,5,failure,no
48,unemployed,married,primary,no,17448,no,no,telephone,9,nov,2755,8,262,15,unknown,no
66,blue-collar,single,secondary,no,41445,yes,no,telephone,23,jul,404,31,336,16,failure,no
70,entrepreneur,single,primary,no,16952,yes,yes,unknown,6,may,753,20,249,18,other,no
56,unemployed,married,primary,no,31315,yes,no,unknown,8,mar,1561,47,254,7,other,no
27,housemaid,single,unknown,no,27082,no,no,unknown,16,apr,570,29,39,5,unknown,no
26,management,divorced,tertiary,no,15190,yes,no,cellular,25,apr,2264,29,324,7,other,no
30,housemaid,divorced,primary,no,48270,yes,no,telephone,9,may,82,27,199,2,success,no
35,retired,divorced,primary,no,25647,yes,no,cellular,16,sep,2836,35,104,6,unknown,no
29,self-employed,divorced,unknown,no,21980,no,no,unknown,6,mar,197,6,27,8,other,no
89,housemaid,divorced,primary,no,29690,yes,yes,telephone,14,jun,2815,3,378,7,unknown,no
22,self-employed,divorced,primary,no,76782,yes,yes,cellular,13,nov,858,35,342,5,success,no
24,management,divorced,primary,no,23806,no,no,unknown,22,dec,2964,39,332,15,failure,no
32,services,single,tertiary,no,44728,yes,yes,unknown,22,jul,2291,7,191,18,failure,no
84,unemployed,single,unknown,no,32087,no,no,unknown,12,dec,2940,46,185,17,success,no
35,management,single,primary,no,67291,yes,no,unknown,26,oct,1992,9,68,7,failure,no
55,retired,single,tertiary,no,29805,no,no,cellular,7,sep,2596,12,226,6,failure,no
43,services,single,unknown,no,59508,no,no,cellular,3,jul,816,4,86,4,success,no
55,blue-collar,divorced,unknown,no,16519,yes,no,telephone,24,jul,2057,37,190,11,unknown,yes
76,management,married,primary,no,54628,no,no,cellular,14,dec,2224,17,281,3,unknown,no
69,admin.,married,tertiary,no,71250,yes,no,unknown,19,jul,2005,1,24,19,other,no
50,technician,single,tertiary,no,31395,yes,no,telephone,23,jul,591,38,42,3,failure,no
38,entrepreneur,married,secondary,no,39065,no,no,unknown,21,oct,2183,13,161,9,unknown,no
34,management,married,primary,no,63200,yes,yes,cellular,21,may,565,13,33,14,success,no
79,student,divorced,primary,no,53398,no,no,unknown,12,sep,304,44,258,4,other,no
76,unknown,divorced,unknown,no,21713,yes,no,telephone,15,oct,112,22,43,10,failure,no
19,technician,married,secondary,yes,23636,yes,yes,telephone,9,aug,1348,39,15,6,other,no
81,student,divorced,primary,no,75793,no,no,cellular,3,mar,169,1,28,0,unknown,no
42,management,divorced,secondary,no,71479,yes,yes,cellular,8,oct,1012,37,215,12,other,no
58,unemployed,married,primary,no,62778,no,yes,cellular,10,jan,2013,9,292,11,success,yes
36,self-employed,divorced,unknown,no,6577,yes,no,unknown,2,mar,2766,46,320,18,success,no
55,technician,single,secondary,no,37639,no,no,cellular,8,dec,2472,22,393,11,success,yes
42,blue-collar,single,secondary,no,43506,no,no,telephone,22,feb,517,48,388,11,success,no
56,admin.,married,secondary,yes,7482,no,no,telephone,6,may,831,34,272,1,unknown,no
21,student,married,secondary,no,64540,no,no,telephone,4,may,2665,5,157,14,unknown,no
20,services,single,unknown,no,52382,yes,no,telephone,24,feb,1134,17,254,1,success,no
51,housemaid,divorced,secondary,no,49118,no,no,unknown,25,dec,2824,6,191,11,unknown,no
27,retired,married,tertiary,no,70604,yes,no,cellular,20,aug,1639,33,361,5,failure,no
44,self-employed,divorced,secondary,no,12088,yes,no,cellular,17,nov,1864,33,187,1,failure,no
18,entrepreneur,divorced,primary,no,67173,no,no,cellular,15,mar,237,18,71,16,other,no
61,admin.,married,primary,no,25822,no,no,cellular,13,jan,2447,5,372,0,failure,no
69,management,single,unknown,no,-199,no,no,unknown,23,nov,2716,43,214,4,other,no
42,services,single,primary,no,33848,no,yes,unknown,24,dec,1662,41,256,16,success,no
91,unknown,single,tertiary,no,79134,no,no,telephone,13,jun,1703,33,89,4,unknown,no
82,housemaid,single,tertiary,yes,5465,no,yes,unknown,28,apr,475,34,299,10,success,no
28,unemployed,single,primary,no,37146,yes,no,telephone,1,may,2083,14,397,6,success,no
85,student,single,unknown,no,63553,no,no,unknown,24,sep,125,25,263,4,success,no
94,services,divorced,primary,no,77298,no,no,telephone,23,apr,2324,37,26,5,unknown,no
32,admin.,single,primary,no,44038,no,no,unknown,25,may,580,7,62,16,unknown,no
74,retired,married,primary,no,44045,yes,no,cellular,18,jan,89,10,112,3,other,yes
91,unknown,married,secondary,no,57677,yes,no,telephone,12,apr,1176,38,18,17,unknown,no
81,services,single,secondary,no,63804,no,no,cellular,5,oct,2278,33,18,9,failure,no
28,self-employed,single,unknown,no,17959,no,yes,telephone,6,jan,1350,28,207,15,success,no
37,technician,married,secondary,no,79096,yes,no,unknown,14,nov,1082,37,370,11,unknown,no
47,services,married,tertiary,no,63907,no,yes,telephone,23,mar,636,27,308,18,success,no
27,retired,married,tertiary,no,23495,no,no,telephone,9,apr,43,17,228,10,other,no
71,retired,single,secondary,no,11834,no,no,telephone,14,dec,506,34,130,19,other,no
75,unknown,married,unknown,no,55032,yes,no,cellular,21,may,2320,16,388,14,other,yes
46,entrepreneur,single,tertiary,no,72436,yes,no,unknown,24,sep,1157,46,95,13,unknown,no
18,management,single,tertiary,no,-3943,yes,no,unknown,28,jan,1480,45,160,14,success,no
75,technician,single,secondary,no,54724,yes,no,cellular,2,jun,584,36,274,8,unknown,no
38,entrepreneur,single,unknown,no,50688,yes,no,cellular,4,apr,26,48,251,8,success,no
32,entrepreneur,married,secondary,no,6825,yes,no,unknown,1,feb,1680,10,125,14,success,no
84,unknown,divorced,secondary,no,28385,no,yes,telephone,18,apr,2390,46,210,0,success,no
50,entrepreneur,divorced,secondary,no,24010,yes,no,telephone,26,may,827,14,190,17,unknown,no
55,student,divorced,secondary,no,-786,yes,no,cellular,22,nov,1780,13,346,12,other,no
36,self-employed,married,unknown,no,61406,no,yes,telephone,13,may,2229,8,359,10,failure,no
21,admin.,married,unknown,no,-4482,no,no,unknown,8,jan,1464,23,251,0,unknown,no
93,student,single,primary,no,69625,no,no,unknown,13,apr,1889,4,82,9,failure,yes
75,housemaid,divorced,secondary,no,-416,no,no,unknown,12,nov,202,13,251,8,other,no
87,management,married,secondary,no,37967,no,no,cellular,23,oct,1868,36,71,4,unknown,no
29,management,single,secondary,no,78843,yes,no,telephone,11,dec,2277,27,387,8,other,no
34,entrepreneur,single,secondary,no,4228,no,no,cellular,28,oct,2230,31,189,7,success,no
18,student,single,secondary,no,34670,no,no,unknown,1,aug,696,9,211,10,success,no
31,entrepreneur,single,secondary,no,47731,yes,no,cellular,12,dec,2370,16,398,1,failure,no
19,blue-collar,single,secondary,no,52177,yes,no,cellular,5,aug,1235,32,250,17,other,no
21,management,single,unknown,no,-1835,no,no,telephone,11,jul,2782,45,174,15,success,no
83,services,married,unknown,no,36163,yes,no,unknown,22,oct,911,3,81,12,unknown,no
63,retired,single,unknown,no,79377,yes,no,cellular,29,nov,1198,9,27,16,success,no
67,entrepreneur,married,primary,no,58784,no,no,telephone,20,apr,2265,42,346,13,success,no
77,unemployed,married,secondary,no,79340,yes,no,cellular,25,apr,783,21,251,3,unknown,no
69,self-employed,divorced,secondary,no,67773,yes,no,unknown,15,may,2006,3,352,14,success,yes
65,entrepreneur,divorced,secondary,no,45513,yes,no,cellular,21,oct,1125,28,371,16,failure,no
56,student,single,primary,yes,-3282,no,no,cellular,15,may,378,27,177,6,other,no
87,self-employed,single,unknown,no,1672,no,yes,cellular,23,mar,2536,11,63,14,success,no
77,admin.,divorced,tertiary,no,6665,no,no,unknown,30,nov,1928,39,175,14,success,yes
47,self-employed,single,unknown,no,59999,no,no,telephone,16,aug,1589,21,367,9,failure,no
44,management,married,secondary,no,71330,no,no,unknown,7,sep,22,42,224,0,other,no
91,housemaid,married,primary,no,31861,yes,no,telephone,10,apr,2084,37,222,1,unknown,no
72,blue-collar,single,unknown,no,30722,no,no,cellular,25,mar,1187,1,193,8,other,no
87,student,divorced,primary,no,54146,no,no,unknown,29,nov,369,12,96,19,unknown,no
43,unknown,single,unknown,no,14261,yes,no,unknown,11,sep,2479,35,80,17,unknown,no
59,entrepreneur,divorced,primary,no,29901,no,no,unknown,15,aug,18,27,358,6,failure,no
84,entrepreneur,married,tertiary,no,55491,yes,no,cellular,24,aug,1534,9,356,4,success,no
84,retired,divorced,unknown,no,29863,yes,no,cellular,10,may,1503,3,13,5,failure,no
69,self-employed,divorced,primary,no,16019,no,no,unknown,9,mar,1205,35,9,11,unknown,yes
23,entrepreneur,single,unknown,no,31615,yes,no,telephone,7,nov,659,11,64,8,failure,no
27,management,divorced,primary,no,73050,no,no,cellular,3,jan,337,33,63,10,failure,yes
55,blue-collar,divorced,unknown,no,43158,no,no,telephone,22,jun,1522,17,283,16,other,no
94,unemployed,married,primary,no,37724,no,no,unknown,2,jul,2230,6,43,3,unknown,no
29,blue-collar,divorced,secondary,no,58949,no,no,unknown,7,jul,2627,33,18,19,other,no
63,blue-collar,single,secondary,no,941,no,yes,cellular,25,nov,349,30,363,12,other,no
66,entrepreneur,married,primary,no,61718,yes,no,cellular,26,apr,1623,3,260,18,other,no
89,retired,divorced,secondary,no,7696,no,no,cellular,23,aug,2599,43,247,18,failure,no
80,entrepreneur,divorced,unknown,no,27451,no,yes,telephone,9,sep,2640,43,384,2,unknown,no
86,housemaid,married,unknown,no,50904,no,no,telephone,15,aug,1097,21,117,14,success,no
60,student,divorced,unknown,no,58322,yes,no,telephone,17,feb,1202,30,384,0,failure,no
77,management,married,secondary,no,65242,no,no,telephone,15,jul,272,14,344,19,other,no
46,services,married,unknown,no,66889,yes,no,cellular,3,apr,2171,1,6,2,unknown,yes
91,retired,single,secondary,no,7279,no,yes,cellular,30,apr,2058,38,335,17,other,no
28,unknown,divorced,tertiary,no,13846,yes,yes,telephone,14,nov,298,44,285,6,success,yes
52,unknown,married,unknown,no,49389,yes,no,unknown,12,mar,885,42,202,9,failure,no
40,student,married,primary,yes,57172,yes,yes,cellular,10,mar,123,27,177,12,other,no
89,retired,single,tertiary,yes,14420,no,no,unknown,5,sep,1520,13,56,18,other,no
38,unemployed,single,unknown,no,-3483,no,no,unknown,22,jan,120,38,189,6,other,no
54,services,single,primary,no,34058,no,yes,telephone,1,mar,27,40,211,7,failure,yes
45,self-employed,married,secondary,no,38312,yes,no,cellular,22,jun,853,35,135,14,failure,no
75,unknown,married,primary,no,3846,no,no,unknown,16,sep,2730,40,258,2,failure,no
70,housemaid,single,secondary,no,49264,yes,no,cellular,9,feb,334,9,266,2,failure,no
45,blue-collar,single,primary,no,46310,yes,no,telephone,5,mar,2929,21,93,18,unknown,no
59,unknown,single,unknown,no,71018,no,no,cellular,28,sep,1519,29,213,16,other,no
90,housemaid,single,primary,no,42183,no,yes,telephone,10,sep,737,18,199,2,unknown,yes
78,admin.,married,primary,no,4196,no,no,telephone,9,jan,262,42,214,6,success,no
50,technician,single,unknown,no,46795,yes,no,telephone,2,apr,1678,10,11,16,unknown,no
72,unknown,married,primary,no,43777,yes,no,unknown,6,mar,1953,18,322,13,other,no
54,technician,single,secondary,no,74088,no,no,unknown,16,jun,1037,28,6,4,unknown,no
64,self-employed,divorced,unknown,no,24718,no,no,unknown,23,aug,1557,36,111,0,other,no
53,entrepreneur,divorced,tertiary,no,32478,yes,yes,cellular,4,aug,750,26,267,15,unknown,no
45,management,married,unknown,no,-4655,no,no,telephone,22,aug,1386,42,170,13,success,yes
27,unemployed,single,tertiary,no,9368,no,no,unknown,19,jul,1127,25,120,19,unknown,no
40,management,single,primary,no,43348,no,no,cellular,2,apr,1012,24,359,8,other,no
22,management,single,secondary,no,69267,no,yes,telephone,2,nov,2837,32,58,17,unknown,no
23,entrepreneur,single,tertiary,no,1843,yes,no,telephone,21,dec,645,9,105,19,failure,no
59,self-employed,divorced,primary,no,18096,no,no,cellular,22,jun,1568,11,307,2,failure,no
64,unknown,married,unknown,no,55759,yes,no,telephone,5,jun,355,27,397,8,unknown,no
45,management,divorced,tertiary,no,66381,no,no,telephone,5,sep,41,30,70,2,other,no
30,services,divorced,unknown,no,59634,yes,no,cellular,24,nov,918,27,187,1,success,no
42,self-employed,single,secondary,no,27396,no,no,cellular,9,sep,2654,45,378,6,unknown,no
24,unknown,married,secondary,no,14508,no,no,unknown,23,feb,1187,43,211,1,failure,no
83,housemaid,married,unknown,no,11321,no,no,cellular,3,nov,1381,19,356,14,other,no
75,services,divorced,tertiary,no,29946,no,no,telephone,16,may,2539,1,380,11,failure,no
83,retired,divorced,tertiary,no,833,yes,yes,telephone,2,mar,814,14,300,14,unknown,no
53,self-employed,single,unknown,no,36597,yes,no,telephone,13,oct,2597,30,205,11,failure,no
19,admin.,married,primary,no,20418,yes,no,telephone,4,mar,1350,25,17,9,failure,no
55,housemaid,divorced,unknown,no,116,yes,no,cellular,20,oct,291,9,34,17,failure,no
91,blue-collar,divorced,primary,no,48350,yes,no,cellular,7,jul,658,39,205,7,other,no
31,retired,divorced,secondary,no,59004,no,no,cellular,30,sep,2970,7,194,12,success,no
44,management,single,tertiary,no,2116,yes,no,unknown,8,apr,1858,44,207,1,other,no
32,entrepreneur,single,unknown,no,57229,no,no,telephone,8,may,872,46,247,7,success,no
29,self-employed,married,unknown,no,30470,no,no,telephone,16,nov,2866,30,25,15,unknown,no
60,technician,single,secondary,no,26089,yes,no,telephone,22,feb,1331,49,300,7,unknown,no
74,unknown,married,secondary,no,-1844,no,no,telephone,20,nov,1052,19,271,13,success,no
65,retired,divorced,unknown,no,71273,yes,no,telephone,19,feb,2253,47,383,19,other,no
78,entrepreneur,married,primary,no,59939,yes,no,cellular,12,apr,1302,18,365,18,other,no
61,admin.,married,tertiary,no,16394,yes,no,unknown,27,mar,2161,6,217,14,success,no
69,student,divorced,primary,yes,2115,no,no,unknown,23,feb,1254,25,336,4,success,no
79,services,divorced,primary,no,58160,yes,no,unknown,19,nov,525,22,249,11,unknown,no
19,unemployed,single,unknown,no,74984,no,no,cellular,25,apr,2089,49,114,11,success,no
88,self-employed,divorced,primary,no,62437,yes,no,unknown,17,sep,1234,42,265,18,other,no
48,self-employed,divorced,primary,no,24828,no,no,cellular,23,sep,977,23,119,6,success,no
90,unknown,divorced,tertiary,no,48736,no,no,unknown,17,sep,2454,29,392,15,failure,no
89,student,divorced,secondary,yes,60476,no,no,telephone,7,jun,1711,3,161,7,unknown,no
50,retired,single,tertiary,no,14771,no,yes,cellular,4,aug,1240,27,228,3,success,no
22,unknown,divorced,tertiary,no,22799,yes,no,cellular,14,mar,226,26,329,2,unknown,no
75,housemaid,married,unknown,no,7698,no,no,unknown,16,jan,2415,5,39,8,other,no
94,student,married,unknown,no,27496,yes,no,cellular,12,feb,2008,25,214,11,other,no
28,admin.,divorced,secondary,no,65195,yes,no,unknown,3,mar,364,14,97,16,unknown,no
40,self-employed,married,tertiary,no,50365,no,no,cellular,14,oct,1609,37,192,0,success,no
62,unemployed,single,tertiary,no,47011,yes,no,cellular,15,jun,1334,42,166,2,unknown,no
44,unknown,divorced,unknown,no,4153,yes,no,unknown,23,feb,2651,49,52,14,unknown,no
73,student,divorced,primary,no,64222,no,no,unknown,2,apr,1772,25,357,11,other,no
76,blue-collar,single,secondary,no,-2321,yes,no,cellular,8,feb,1203,39,288,19,other,no
57,unknown,divorced,unknown,no,14768,no,no,telephone,30,nov,2024,12,110,8,unknown,yes
35,management,divorced,secondary,no,12902,no,no,unknown,28,may,2363,34,378,14,unknown,no
68,self-employed,single,secondary,no,57628,yes,no,unknown,7,dec,1570,38,113,11,success,yes
78,student,married,secondary,no,57047,yes,no,telephone,18,mar,2081,22,306,3,unknown,no
40,self-employed,divorced,primary,no,35039,yes,no,unknown,21,nov,1163,49,296,2,failure,no
53,unknown,divorced,tertiary,no,61259,yes,no,telephone,19,feb,1332,18,277,0,other,no
55,unknown,divorced,unknown,no,68069,yes,no,cellular,21,jul,797,36,80,1,other,no
89,blue-collar,married,secondary,no,29406,no,no,unknown,11,mar,2274,8,304,8,failure,no
73,unknown,single,tertiary,no,24920,no,no,telephone,19,dec,1033,1,268,12,failure,no
56,self-employed,single,unknown,no,58702,yes,no,telephone,26,dec,1124,9,200,18,other,no
93,housemaid,divorced,tertiary,no,31301,no,no,telephone,30,nov,2206,46,262,10,failure,no
86,housemaid,single,tertiary,no,6823,no,no,unknown,3,may,1870,4,177,10,success,no
45,student,married,tertiary,no,48367,no,no,unknown,27,apr,1372,42,288,12,other,no
38,technician,married,primary,no,34562,yes,yes,telephone,10,jun,227,9,198,19,failure,no
79,housemaid,divorced,secondary,no,53963,no,no,cellular,11,may,1838,14,22,17,unknown,yes
40,technician,single,secondary,no,20683,yes,no,telephone,18,mar,2839,44,342,1,failure,no
38,blue-collar,married,tertiary,no,-4242,no,no,cellular,16,apr,1388,1,351,11,other,no
92,unemployed,married,primary,no,37875,no,no,telephone,26,jul,1032,42,314,11,failure,yes
